runs_remaining,balls_remaining,wickets_remaining,rrr,win
104.0,58,8,10.758620689655173,0
103.0,57,8,10.842105263157896,0
102.0,56,8,10.928571428571427,0
96.0,55,8,10.472727272727273,0
95.0,54,8,10.555555555555555,0
94.0,53,8,10.641509433962263,0
94.0,52,8,10.846153846153847,0
94.0,51,8,11.058823529411764,0
93.0,50,8,11.159999999999998,0
93.0,49,8,11.387755102040817,0
87.0,48,8,10.875,0
87.0,47,7,11.106382978723405,0
87.0,46,7,11.347826086956522,0
87.0,45,7,11.6,0
86.0,44,7,11.727272727272728,0
86.0,43,6,12.0,0
85.0,42,6,12.142857142857142,0
85.0,41,5,12.439024390243903,0
84.0,40,5,12.6,0
84.0,39,5,12.923076923076923,0
83.0,38,5,13.105263157894738,0
79.0,37,5,12.81081081081081,0
75.0,36,5,12.5,0
74.0,35,5,12.685714285714287,0
74.0,34,5,13.058823529411764,0
73.0,33,5,13.272727272727273,0
67.0,32,5,12.5625,0
67.0,31,5,12.96774193548387,0
67.0,30,4,13.4,0
67.0,29,4,13.862068965517242,0
66.0,28,4,14.142857142857142,0
64.0,27,4,14.222222222222221,0
64.0,26,4,14.76923076923077,0
64.0,25,4,15.36,0
63.0,24,4,15.75,0
63.0,23,4,16.434782608695652,0
63.0,23,4,16.434782608695652,0
61.0,22,4,16.636363636363637,0
60.0,21,4,17.142857142857142,0
56.0,20,4,16.8,0
55.0,19,4,17.36842105263158,0
55.0,18,4,18.333333333333332,0
49.0,17,4,17.294117647058822,0
49.0,16,4,18.375,0
47.0,15,4,18.8,0
46.0,14,4,19.71428571428571,0
40.0,13,4,18.461538461538463,0
36.0,12,4,18.0,0
30.0,11,4,16.363636363636363,0
29.0,10,4,17.4,0
29.0,9,4,19.333333333333332,0
28.0,8,4,21.0,0
27.0,7,4,23.142857142857142,0
27.0,6,4,27.0,0
21.0,5,4,25.2,0
19.0,4,4,28.5,0
19.0,3,3,38.0,0
19.0,2,2,57.0,0
19.0,1,1,114.0,0
205.0,119,10,10.336134453781513,0
205.0,118,10,10.423728813559322,0
205.0,117,10,10.512820512820513,0
204.0,116,10,10.551724137931036,0
204.0,115,10,10.643478260869564,0
200.0,114,10,10.526315789473685,0
200.0,113,10,10.619469026548673,0
199.0,112,10,10.660714285714285,0
199.0,111,10,10.756756756756756,0
199.0,110,10,10.854545454545455,0
198.0,109,10,10.899082568807339,0
194.0,108,10,10.777777777777779,0
194.0,107,10,10.878504672897197,0
193.0,106,10,10.924528301886792,0
193.0,105,9,11.028571428571428,0
189.0,104,9,10.903846153846155,0
189.0,103,9,11.009708737864077,0
189.0,102,9,11.117647058823529,0
188.0,101,9,11.16831683168317,0
187.0,101,9,11.10891089108911,0
187.0,100,9,11.219999999999999,0
183.0,99,9,11.090909090909092,0
183.0,98,9,11.204081632653063,0
182.0,97,9,11.257731958762886,0
178.0,96,9,11.125,0
174.0,95,9,10.989473684210527,0
172.0,94,9,10.97872340425532,0
168.0,93,9,10.838709677419354,0
164.0,92,9,10.695652173913043,0
164.0,91,9,10.813186813186814,0
164.0,90,8,10.933333333333334,0
164.0,89,7,11.0561797752809,0
163.0,88,7,11.113636363636363,0
159.0,87,7,10.96551724137931,0
158.0,86,7,11.023255813953488,0
153.0,85,7,10.8,0
153.0,84,7,10.928571428571429,0
152.0,83,7,10.987951807228916,0
151.0,82,7,11.048780487804878,0
150.0,81,7,11.11111111111111,0
150.0,83,7,10.843373493975903,0
150.0,82,7,10.975609756097562,0
150.0,81,7,11.11111111111111,0
149.0,80,7,11.174999999999999,0
148.0,79,7,11.240506329113925,0
147.0,78,7,11.307692307692308,0
147.0,77,7,11.454545454545453,0
146.0,76,7,11.526315789473685,0
146.0,75,7,11.68,0
146.0,74,7,11.837837837837837,0
146.0,73,7,12.0,0
142.0,72,7,11.833333333333334,0
142.0,71,6,12.0,0
142.0,70,6,12.171428571428573,0
136.0,69,6,11.826086956521738,0
135.0,68,6,11.911764705882351,0
135.0,67,6,12.08955223880597,0
135.0,66,6,12.272727272727273,0
135.0,65,6,12.461538461538462,0
134.0,64,6,12.5625,0
134.0,63,6,12.761904761904763,0
133.0,62,6,12.870967741935484,0
132.0,61,6,12.98360655737705,0
131.0,60,6,13.1,0
130.0,59,6,13.220338983050846,0
124.0,58,6,12.827586206896553,0
123.0,57,6,12.947368421052632,0
122.0,56,6,13.071428571428571,0
120.0,55,6,13.090909090909092,0
119.0,54,6,13.222222222222221,0
118.0,53,6,13.358490566037736,0
117.0,52,6,13.500000000000002,0
116.0,51,6,13.647058823529411,0
116.0,50,6,13.919999999999998,0
114.0,49,6,13.959183673469388,0
114.0,48,6,14.25,0
110.0,47,6,14.042553191489363,0
110.0,46,5,14.347826086956522,0
110.0,45,5,14.666666666666666,0
109.0,44,5,14.863636363636365,0
107.0,43,5,14.930232558139535,0
106.0,42,5,15.142857142857142,0
100.0,41,5,14.634146341463415,0
100.0,40,5,15.0,0
94.0,39,5,14.461538461538462,0
88.0,38,5,13.894736842105264,0
84.0,37,5,13.621621621621621,0
84.0,36,5,14.0,0
83.0,35,5,14.22857142857143,0
83.0,34,5,14.647058823529411,0
82.0,33,5,14.909090909090908,0
82.0,32,4,15.375,0
82.0,31,4,15.870967741935482,0
80.0,30,4,16.0,0
80.0,29,4,16.551724137931036,0
79.0,28,4,16.928571428571427,0
78.0,27,4,17.333333333333332,0
78.0,26,4,18.0,0
72.0,25,4,17.279999999999998,0
68.0,24,4,17.0,0
66.0,23,4,17.217391304347824,0
65.0,22,4,17.727272727272727,0
64.0,21,4,18.285714285714285,0
60.0,20,4,18.0,0
54.0,19,4,17.05263157894737,0
53.0,18,4,17.666666666666668,0
51.0,17,4,18.0,0
50.0,17,4,17.64705882352941,0
49.0,16,4,18.375,0
45.0,15,4,18.0,0
45.0,14,4,19.285714285714285,0
44.0,13,4,20.30769230769231,0
44.0,12,3,22.0,0
44.0,11,3,24.0,0
44.0,10,3,26.4,0
38.0,9,3,25.333333333333332,0
37.0,8,3,27.75,0
36.0,7,3,30.857142857142854,0
35.0,6,3,35.0,0
34.0,5,3,40.8,0
33.0,4,3,49.5,0
33.0,5,3,39.6,0
31.0,4,3,46.5,0
31.0,3,3,62.0,0
27.0,2,3,81.0,0
26.0,1,3,156.0,0
157.0,119,10,7.915966386554622,1
157.0,118,10,7.983050847457626,1
156.0,117,10,8.0,1
156.0,116,10,8.068965517241379,1
156.0,115,10,8.139130434782608,1
156.0,114,10,8.210526315789474,1
152.0,113,10,8.070796460176991,1
150.0,112,10,8.035714285714285,1
150.0,111,10,8.108108108108109,1
150.0,110,10,8.181818181818182,1
150.0,109,10,8.256880733944953,1
150.0,108,10,8.333333333333334,1
149.0,107,10,8.355140186915888,1
148.0,106,10,8.377358490566037,1
147.0,105,10,8.4,1
146.0,104,10,8.423076923076923,1
146.0,103,10,8.504854368932039,1
146.0,102,10,8.588235294117647,1
146.0,101,10,8.673267326732674,1
146.0,101,9,8.673267326732674,1
146.0,100,9,8.76,1
145.0,99,9,8.787878787878787,1
144.0,98,9,8.816326530612246,1
144.0,97,9,8.90721649484536,1
143.0,96,9,8.9375,1
143.0,95,9,9.031578947368422,1
143.0,95,9,9.031578947368422,1
143.0,94,9,9.127659574468085,1
143.0,93,9,9.225806451612904,1
142.0,92,9,9.26086956521739,1
142.0,91,9,9.362637362637363,1
142.0,90,8,9.466666666666667,1
141.0,89,8,9.50561797752809,1
141.0,88,8,9.613636363636363,1
141.0,87,8,9.724137931034482,1
140.0,86,8,9.767441860465116,1
140.0,85,8,9.882352941176471,1
136.0,84,8,9.714285714285714,1
135.0,83,8,9.759036144578312,1
134.0,82,8,9.804878048780488,1
134.0,81,8,9.925925925925926,1
128.0,80,8,9.6,1
128.0,79,8,9.721518987341772,1
124.0,78,8,9.538461538461538,1
120.0,77,8,9.35064935064935,1
119.0,76,8,9.394736842105264,1
118.0,75,8,9.44,1
117.0,74,8,9.486486486486486,1
115.0,73,8,9.452054794520548,1
114.0,72,8,9.5,1
108.0,71,8,9.126760563380282,1
103.0,70,8,8.82857142857143,1
102.0,69,8,8.869565217391305,1
100.0,68,8,8.823529411764705,1
98.0,67,8,8.776119402985076,1
96.0,66,8,8.727272727272727,1
96.0,65,8,8.86153846153846,1
92.0,64,8,8.625,1
91.0,65,8,8.4,1
90.0,64,8,8.4375,1
86.0,63,8,8.19047619047619,1
84.0,62,8,8.129032258064516,1
83.0,61,8,8.163934426229508,1
77.0,60,8,7.7,1
75.0,59,8,7.627118644067796,1
75.0,58,8,7.758620689655173,1
71.0,57,8,7.473684210526316,1
71.0,56,7,7.607142857142857,1
71.0,55,7,7.745454545454546,1
69.0,54,7,7.666666666666667,1
68.0,53,7,7.698113207547169,1
64.0,52,7,7.384615384615385,1
63.0,51,7,7.411764705882353,1
63.0,50,7,7.56,1
62.0,49,7,7.591836734693878,1
60.0,48,7,7.5,1
59.0,47,7,7.531914893617022,1
58.0,47,7,7.404255319148937,1
58.0,46,6,7.565217391304348,1
57.0,45,6,7.6,1
57.0,44,6,7.772727272727273,1
57.0,43,6,7.953488372093023,1
56.0,42,6,8.0,1
55.0,41,6,8.048780487804878,1
54.0,41,6,7.902439024390244,1
54.0,40,6,8.1,1
54.0,39,6,8.307692307692308,1
53.0,38,6,8.368421052631579,1
52.0,37,6,8.432432432432432,1
52.0,36,6,8.666666666666666,1
51.0,35,6,8.742857142857144,1
50.0,34,6,8.823529411764705,1
49.0,33,6,8.909090909090908,1
45.0,32,6,8.4375,1
39.0,31,6,7.548387096774193,1
38.0,30,6,7.6,1
37.0,29,6,7.655172413793104,1
36.0,29,6,7.448275862068966,1
30.0,28,6,6.428571428571428,1
30.0,27,5,6.666666666666667,1
26.0,26,5,6.0,1
25.0,25,5,6.0,1
19.0,24,5,4.75,1
19.0,23,5,4.956521739130435,1
19.0,22,5,5.181818181818182,1
18.0,21,5,5.142857142857143,1
14.0,20,5,4.2,1
13.0,19,5,4.105263157894737,1
13.0,18,5,4.333333333333333,1
12.0,17,5,4.235294117647059,1
12.0,16,5,4.5,1
12.0,15,5,4.8,1
10.0,14,5,4.285714285714286,1
8.0,13,5,3.6923076923076925,1
7.0,12,5,3.5,1
7.0,11,4,3.8181818181818183,1
7.0,10,3,4.2,1
7.0,9,3,4.666666666666667,1
7.0,8,3,5.25,1
6.0,7,3,5.142857142857142,1
2.0,6,3,2.0,1
142.0,119,10,7.159663865546219,1
141.0,118,10,7.169491525423728,1
141.0,117,10,7.230769230769231,1
137.0,116,10,7.086206896551724,1
135.0,115,10,7.0434782608695645,1
134.0,114,10,7.052631578947368,1
132.0,113,10,7.008849557522124,1
132.0,113,10,7.008849557522124,1
132.0,112,10,7.071428571428571,1
132.0,111,10,7.135135135135135,1
132.0,110,10,7.2,1
132.0,109,10,7.26605504587156,1
131.0,108,10,7.277777777777778,1
131.0,107,10,7.345794392523365,1
130.0,106,10,7.3584905660377355,1
129.0,105,10,7.371428571428571,1
128.0,104,10,7.384615384615385,1
127.0,103,10,7.398058252427184,1
127.0,102,10,7.470588235294118,1
127.0,101,10,7.544554455445545,1
127.0,100,10,7.619999999999999,1
127.0,99,10,7.696969696969697,1
121.0,98,10,7.408163265306123,1
120.0,97,10,7.422680412371133,1
119.0,96,10,7.4375,1
118.0,95,10,7.4526315789473685,1
118.0,94,10,7.531914893617022,1
112.0,93,10,7.225806451612903,1
111.0,92,10,7.239130434782608,1
111.0,91,10,7.318681318681319,1
111.0,90,10,7.4,1
111.0,89,10,7.48314606741573,1
111.0,88,10,7.568181818181818,1
110.0,87,10,7.586206896551724,1
109.0,86,10,7.604651162790697,1
103.0,85,10,7.270588235294118,1
102.0,84,10,7.285714285714286,1
102.0,83,10,7.373493975903614,1
102.0,82,9,7.463414634146342,1
101.0,81,9,7.481481481481482,1
101.0,80,9,7.574999999999999,1
100.0,79,9,7.59493670886076,1
99.0,78,9,7.615384615384615,1
98.0,77,9,7.636363636363636,1
97.0,76,9,7.657894736842105,1
91.0,75,9,7.28,1
90.0,74,9,7.297297297297297,1
90.0,73,9,7.397260273972603,1
86.0,72,9,7.166666666666667,1
84.0,71,9,7.098591549295774,1
84.0,70,9,7.2,1
84.0,69,9,7.304347826086956,1
84.0,68,9,7.411764705882352,1
80.0,67,9,7.164179104477612,1
78.0,66,9,7.090909090909091,1
74.0,65,9,6.8307692307692305,1
74.0,64,9,6.9375,1
74.0,63,9,7.0476190476190474,1
74.0,62,9,7.161290322580645,1
74.0,61,9,7.278688524590164,1
74.0,60,9,7.4,1
70.0,59,9,7.11864406779661,1
64.0,58,9,6.620689655172415,1
60.0,57,9,6.315789473684211,1
56.0,56,9,6.0,1
55.0,55,9,6.0,1
54.0,54,9,6.0,1
53.0,53,9,6.0,1
52.0,53,9,5.886792452830188,1
51.0,52,9,5.884615384615385,1
45.0,51,9,5.294117647058823,1
44.0,50,9,5.279999999999999,1
44.0,49,9,5.387755102040817,1
43.0,48,9,5.375,1
42.0,47,9,5.361702127659575,1
38.0,46,9,4.956521739130435,1
37.0,45,9,4.933333333333334,1
36.0,44,9,4.909090909090909,1
35.0,43,9,4.883720930232558,1
34.0,42,9,4.857142857142857,1
33.0,41,9,4.829268292682927,1
32.0,40,9,4.8,1
26.0,39,9,4.0,1
26.0,38,9,4.105263157894737,1
25.0,37,9,4.0540540540540535,1
21.0,36,9,3.5,1
21.0,35,9,3.6,1
20.0,35,9,3.428571428571429,1
16.0,34,9,2.8235294117647056,1
12.0,33,9,2.1818181818181817,1
8.0,32,9,1.5,1
7.0,31,9,1.3548387096774193,1
3.0,30,9,0.6,1
2.0,29,9,0.4137931034482759,1
1.0,28,9,0.21428571428571427,1
1.0,27,9,0.2222222222222222,1
133.0,119,10,6.705882352941177,0
132.0,118,10,6.711864406779661,0
132.0,117,9,6.769230769230769,0
132.0,116,9,6.8275862068965525,0
130.0,115,9,6.782608695652174,0
130.0,114,9,6.842105263157895,0
129.0,113,9,6.849557522123894,0
128.0,113,9,6.796460176991151,0
124.0,112,9,6.642857142857142,0
124.0,111,9,6.702702702702703,0
123.0,110,9,6.70909090909091,0
122.0,109,9,6.715596330275229,0
118.0,108,9,6.555555555555555,0
118.0,107,9,6.616822429906542,0
117.0,106,9,6.6226415094339615,0
117.0,105,9,6.685714285714286,0
117.0,104,8,6.750000000000001,0
116.0,103,8,6.757281553398058,0
116.0,102,8,6.823529411764706,0
112.0,101,8,6.653465346534654,0
108.0,100,8,6.4799999999999995,0
108.0,99,8,6.545454545454546,0
108.0,98,8,6.612244897959184,0
107.0,97,8,6.618556701030927,0
106.0,96,8,6.625,0
106.0,95,8,6.694736842105263,0
106.0,94,7,6.765957446808511,0
106.0,93,6,6.838709677419355,0
106.0,92,6,6.913043478260869,0
106.0,91,6,6.989010989010989,0
102.0,90,6,6.8,0
98.0,89,6,6.606741573033708,0
98.0,88,6,6.681818181818182,0
98.0,87,6,6.758620689655173,0
97.0,86,6,6.767441860465116,0
97.0,85,6,6.847058823529412,0
97.0,84,6,6.928571428571429,0
97.0,83,6,7.012048192771084,0
97.0,82,6,7.097560975609756,0
96.0,81,6,7.111111111111111,0
95.0,80,6,7.125,0
94.0,79,6,7.139240506329115,0
93.0,78,6,7.153846153846154,0
92.0,77,6,7.1688311688311686,0
91.0,76,6,7.184210526315789,0
91.0,75,6,7.28,0
91.0,74,5,7.378378378378378,0
90.0,73,5,7.397260273972603,0
86.0,72,5,7.166666666666667,0
82.0,71,5,6.929577464788732,0
81.0,71,5,6.845070422535211,0
80.0,70,5,6.857142857142858,0
80.0,69,5,6.956521739130435,0
79.0,68,5,6.970588235294117,0
75.0,67,5,6.7164179104477615,0
75.0,66,5,6.818181818181818,0
75.0,65,5,6.9230769230769225,0
74.0,64,5,6.9375,0
70.0,63,5,6.666666666666667,0
70.0,62,5,6.774193548387096,0
70.0,61,5,6.885245901639345,0
70.0,60,5,7.0,0
69.0,59,5,7.016949152542373,0
68.0,58,5,7.03448275862069,0
68.0,57,5,7.157894736842105,0
68.0,56,5,7.285714285714286,0
67.0,55,5,7.3090909090909095,0
67.0,54,5,7.444444444444445,0
67.0,53,4,7.584905660377358,0
66.0,52,4,7.615384615384616,0
65.0,51,4,7.647058823529412,0
64.0,50,4,7.68,0
63.0,49,4,7.714285714285714,0
61.0,48,4,7.625,0
60.0,47,4,7.659574468085107,0
59.0,46,4,7.695652173913043,0
59.0,45,4,7.866666666666666,0
55.0,44,4,7.5,0
54.0,43,4,7.534883720930233,0
54.0,42,4,7.714285714285714,0
53.0,41,4,7.75609756097561,0
53.0,40,4,7.949999999999999,0
52.0,39,4,8.0,0
48.0,38,4,7.578947368421053,0
44.0,37,4,7.135135135135135,0
43.0,36,4,7.166666666666667,0
43.0,35,4,7.371428571428572,0
41.0,34,4,7.235294117647059,0
40.0,33,4,7.2727272727272725,0
39.0,32,4,7.3125,0
38.0,31,4,7.354838709677419,0
37.0,30,4,7.4,0
36.0,29,4,7.448275862068966,0
36.0,28,4,7.7142857142857135,0
35.0,27,4,7.777777777777778,0
34.0,26,4,7.846153846153847,0
33.0,25,4,7.919999999999999,0
33.0,24,3,8.25,0
32.0,23,3,8.347826086956522,0
31.0,22,3,8.454545454545455,0
31.0,21,3,8.857142857142858,0
30.0,20,3,9.0,0
30.0,19,3,9.473684210526317,0
30.0,18,3,10.0,0
29.0,17,3,10.235294117647058,0
29.0,16,2,10.875,0
29.0,15,1,11.6,0
29.0,14,1,12.428571428571427,0
24.0,13,1,11.076923076923078,0
24.0,12,0,12.0,0
157.0,119,10,7.915966386554622,1
157.0,118,10,7.983050847457626,1
154.0,117,10,7.897435897435898,1
154.0,116,10,7.9655172413793105,1
154.0,115,10,8.034782608695652,1
150.0,114,10,7.894736842105263,1
149.0,113,10,7.911504424778761,1
145.0,112,10,7.767857142857142,1
145.0,111,10,7.837837837837838,1
145.0,110,10,7.909090909090909,1
139.0,109,10,7.651376146788991,1
139.0,108,10,7.722222222222222,1
138.0,107,10,7.738317757009346,1
138.0,107,10,7.738317757009346,1
138.0,106,10,7.811320754716981,1
137.0,105,10,7.828571428571428,1
137.0,104,10,7.903846153846154,1
136.0,103,10,7.922330097087378,1
135.0,102,10,7.9411764705882355,1
134.0,101,10,7.960396039603961,1
134.0,100,10,8.04,1
128.0,101,10,7.6039603960396045,1
127.0,100,10,7.619999999999999,1
127.0,99,10,7.696969696969697,1
121.0,98,10,7.408163265306123,1
120.0,97,10,7.422680412371133,1
120.0,96,10,7.5,1
120.0,95,10,7.578947368421052,1
114.0,94,10,7.276595744680852,1
114.0,93,10,7.354838709677419,1
108.0,92,10,7.0434782608695645,1
107.0,91,10,7.054945054945056,1
101.0,90,10,6.733333333333333,1
100.0,89,10,6.741573033707865,1
94.0,89,10,6.337078651685393,1
90.0,88,10,6.136363636363637,1
86.0,87,10,5.931034482758621,1
85.0,86,10,5.930232558139535,1
85.0,85,10,6.0,1
79.0,84,10,5.642857142857143,1
79.0,83,10,5.710843373493976,1
79.0,83,10,5.710843373493976,1
78.0,82,10,5.707317073170732,1
77.0,81,10,5.703703703703703,1
77.0,80,10,5.7749999999999995,1
77.0,79,10,5.848101265822785,1
77.0,78,10,5.923076923076923,1
77.0,77,10,6.0,1
76.0,76,10,6.0,1
76.0,77,10,5.922077922077921,1
75.0,76,10,5.921052631578948,1
75.0,75,9,6.0,1
75.0,74,9,6.081081081081081,1
73.0,73,9,6.0,1
73.0,72,9,6.083333333333333,1
73.0,71,9,6.169014084507042,1
69.0,71,9,5.830985915492957,1
68.0,70,9,5.828571428571429,1
68.0,69,9,5.913043478260869,1
67.0,68,9,5.911764705882352,1
67.0,67,9,6.0,1
67.0,66,9,6.090909090909091,1
67.0,65,9,6.184615384615384,1
66.0,65,9,6.092307692307692,1
62.0,64,9,5.8125,1
62.0,63,9,5.904761904761905,1
60.0,62,9,5.806451612903225,1
56.0,61,9,5.508196721311475,1
50.0,60,9,5.0,1
50.0,59,9,5.084745762711864,1
49.0,59,9,4.983050847457627,1
49.0,58,9,5.06896551724138,1
48.0,57,9,5.052631578947368,1
48.0,56,9,5.142857142857142,1
44.0,55,9,4.800000000000001,1
44.0,54,9,4.888888888888889,1
42.0,53,9,4.754716981132075,1
41.0,53,9,4.641509433962264,1
40.0,52,9,4.615384615384616,1
40.0,51,9,4.705882352941177,1
39.0,50,9,4.68,1
38.0,49,9,4.653061224489797,1
37.0,48,9,4.625,1
33.0,47,9,4.212765957446809,1
32.0,46,9,4.173913043478261,1
31.0,45,9,4.133333333333334,1
30.0,44,9,4.090909090909091,1
26.0,43,9,3.627906976744186,1
25.0,42,9,3.5714285714285716,1
19.0,41,9,2.780487804878049,1
13.0,40,9,1.95,1
7.0,39,9,1.0769230769230769,1
3.0,38,9,0.4736842105263158,1
222.0,119,10,11.19327731092437,0
221.0,118,10,11.23728813559322,0
221.0,117,10,11.333333333333334,0
221.0,116,10,11.431034482758621,0
217.0,115,10,11.321739130434782,0
217.0,114,10,11.421052631578947,0
217.0,113,10,11.522123893805311,0
217.0,112,10,11.625,0
217.0,111,9,11.72972972972973,0
216.0,110,9,11.781818181818183,0
215.0,109,9,11.8348623853211,0
214.0,108,9,11.88888888888889,0
214.0,107,9,12.0,0
214.0,106,9,12.11320754716981,0
214.0,105,9,12.228571428571428,0
213.0,104,9,12.28846153846154,0
213.0,103,9,12.407766990291261,0
212.0,102,9,12.470588235294118,0
208.0,101,9,12.356435643564357,0
204.0,100,9,12.239999999999998,0
203.0,99,9,12.303030303030303,0
199.0,98,9,12.183673469387756,0
199.0,97,9,12.309278350515463,0
195.0,96,9,12.1875,0
194.0,95,9,12.252631578947367,0
194.0,95,9,12.252631578947367,0
194.0,94,9,12.382978723404255,0
194.0,93,9,12.516129032258064,0
193.0,92,9,12.58695652173913,0
193.0,91,8,12.725274725274726,0
193.0,90,8,12.866666666666667,0
193.0,89,8,13.01123595505618,0
189.0,88,8,12.886363636363637,0
189.0,87,8,13.03448275862069,0
185.0,86,8,12.906976744186046,0
185.0,85,8,13.058823529411764,0
184.0,84,8,13.142857142857142,0
183.0,83,8,13.228915662650602,0
183.0,82,8,13.390243902439025,0
182.0,81,8,13.481481481481481,0
178.0,80,8,13.35,0
177.0,79,8,13.443037974683545,0
176.0,78,8,13.538461538461538,0
176.0,77,8,13.714285714285714,0
175.0,76,8,13.81578947368421,0
174.0,75,8,13.92,0
174.0,74,8,14.108108108108107,0
173.0,73,8,14.219178082191782,0
173.0,72,8,14.416666666666666,0
172.0,71,8,14.535211267605632,0
170.0,70,8,14.571428571428573,0
170.0,69,8,14.782608695652174,0
169.0,68,8,14.911764705882351,0
168.0,67,8,15.044776119402986,0
168.0,66,8,15.272727272727273,0
167.0,65,8,15.415384615384614,0
163.0,64,8,15.28125,0
161.0,63,8,15.333333333333334,0
157.0,62,8,15.193548387096774,0
156.0,61,8,15.344262295081968,0
155.0,60,8,15.5,0
154.0,59,8,15.661016949152541,0
152.0,58,8,15.724137931034484,0
151.0,57,8,15.894736842105264,0
145.0,56,8,15.535714285714285,0
144.0,55,8,15.70909090909091,0
144.0,54,7,16.0,0
140.0,53,7,15.849056603773583,0
139.0,52,7,16.03846153846154,0
133.0,51,7,15.647058823529411,0
127.0,50,7,15.239999999999998,0
126.0,49,7,15.428571428571429,0
124.0,48,7,15.5,0
123.0,47,7,15.702127659574469,0
123.0,46,6,16.043478260869566,0
122.0,45,6,16.266666666666666,0
121.0,44,6,16.5,0
115.0,43,6,16.046511627906977,0
113.0,42,6,16.142857142857142,0
109.0,41,6,15.951219512195122,0
109.0,40,6,16.349999999999998,0
103.0,39,6,15.846153846153847,0
97.0,38,6,15.31578947368421,0
91.0,37,6,14.756756756756756,0
90.0,36,6,15.0,0
90.0,35,5,15.428571428571429,0
89.0,34,5,15.705882352941176,0
88.0,33,5,16.0,0
88.0,32,5,16.5,0
82.0,31,5,15.870967741935482,0
82.0,30,5,16.4,0
81.0,29,5,16.758620689655174,0
81.0,28,5,17.357142857142858,0
79.0,27,5,17.555555555555557,0
78.0,26,5,18.0,0
77.0,25,5,18.48,0
76.0,24,5,19.0,0
75.0,23,5,19.565217391304348,0
71.0,22,5,19.363636363636363,0
67.0,21,5,19.142857142857142,0
63.0,20,5,18.9,0
62.0,19,5,19.578947368421055,0
61.0,18,5,20.333333333333332,0
61.0,17,5,21.52941176470588,0
61.0,16,5,22.875,0
57.0,15,5,22.8,0
55.0,14,5,23.57142857142857,0
55.0,13,5,25.384615384615387,0
51.0,12,5,25.5,0
51.0,11,4,27.81818181818182,0
51.0,10,4,30.599999999999998,0
50.0,9,4,33.333333333333336,0
46.0,8,4,34.5,0
44.0,7,4,37.714285714285715,0
44.0,6,3,44.0,0
43.0,5,3,51.599999999999994,0
42.0,4,3,63.0,0
42.0,3,3,84.0,0
42.0,2,3,126.0,0
42.0,1,3,252.0,0
195.0,119,10,9.831932773109244,0
191.0,118,10,9.711864406779661,0
190.0,117,10,9.743589743589743,0
190.0,116,10,9.827586206896552,0
186.0,115,10,9.704347826086956,0
185.0,114,10,9.736842105263158,0
184.0,113,10,9.76991150442478,0
183.0,112,10,9.803571428571429,0
179.0,111,10,9.675675675675675,0
175.0,110,10,9.545454545454547,0
175.0,109,10,9.633027522935778,0
175.0,108,10,9.722222222222221,0
174.0,107,10,9.757009345794394,0
174.0,107,9,9.757009345794394,0
174.0,106,9,9.849056603773585,0
174.0,105,9,9.942857142857143,0
173.0,104,9,9.980769230769232,0
168.0,103,9,9.78640776699029,0
168.0,102,9,9.882352941176471,0
164.0,101,9,9.742574257425744,0
163.0,100,9,9.78,0
163.0,99,9,9.878787878787879,0
162.0,98,9,9.918367346938776,0
158.0,97,9,9.773195876288659,0
157.0,96,9,9.8125,0
151.0,95,9,9.536842105263158,0
145.0,95,9,9.157894736842104,0
145.0,94,9,9.25531914893617,0
139.0,93,9,8.96774193548387,0
139.0,92,9,9.065217391304348,0
138.0,91,9,9.098901098901099,0
134.0,90,9,8.933333333333334,0
133.0,89,9,8.96629213483146,0
133.0,88,9,9.068181818181818,0
132.0,87,9,9.10344827586207,0
131.0,86,9,9.13953488372093,0
125.0,85,9,8.823529411764707,0
124.0,84,9,8.857142857142858,0
124.0,83,8,8.963855421686747,0
123.0,82,8,9.0,0
122.0,81,8,9.037037037037036,0
122.0,80,8,9.15,0
122.0,79,8,9.265822784810126,0
122.0,78,8,9.384615384615385,0
122.0,77,8,9.506493506493506,0
122.0,76,8,9.631578947368421,0
121.0,75,8,9.68,0
121.0,74,8,9.81081081081081,0
121.0,73,8,9.945205479452055,0
121.0,72,8,10.083333333333334,0
120.0,71,8,10.140845070422534,0
120.0,70,7,10.285714285714286,0
118.0,69,7,10.26086956521739,0
118.0,68,7,10.411764705882353,0
118.0,67,7,10.567164179104479,0
117.0,66,7,10.636363636363637,0
117.0,65,7,10.799999999999999,0
117.0,64,7,10.96875,0
116.0,63,7,11.047619047619047,0
112.0,62,7,10.838709677419354,0
111.0,61,7,10.918032786885247,0
111.0,60,7,11.1,0
107.0,59,7,10.88135593220339,0
106.0,58,7,10.965517241379311,0
105.0,57,7,11.052631578947368,0
104.0,56,7,11.142857142857142,0
103.0,55,7,11.236363636363636,0
102.0,54,7,11.333333333333334,0
96.0,53,7,10.867924528301886,0
94.0,52,7,10.846153846153847,0
88.0,51,7,10.352941176470589,0
84.0,50,7,10.08,0
83.0,49,7,10.16326530612245,0
83.0,48,7,10.375,0
82.0,47,7,10.46808510638298,0
82.0,46,7,10.695652173913043,0
81.0,45,7,10.8,0
81.0,44,6,11.045454545454547,0
81.0,43,6,11.302325581395348,0
81.0,42,6,11.571428571428571,0
80.0,41,6,11.707317073170731,0
79.0,40,6,11.85,0
77.0,39,6,11.846153846153847,0
76.0,38,6,12.0,0
76.0,37,6,12.324324324324325,0
75.0,36,6,12.5,0
